response,model,created_at,done_reason,total_duration,load_duration,prompt_eval_count,prompt_eval_duration,eval_count,eval_duration,input_text,gold_label,label_count,mentioned_labels
"The correct label is WASTE 


",gemma2:27b,2024-09-13T03:11:04.482796322Z,stop,362560712,57842133,1214,69449000,8,189806000,"Second , spent Uranium has to be disposed of and dealt with at one point even if it is reprocessed and the radioactivity of it remains .",['WASTE'],1,['WASTE']
"The correct label is ACCIDENTS/SECURITY, COSTS, WASTE 

Let me know if you'd like me to code any more sentences! I'm ready when you are.  
",gemma2:27b,2024-09-13T03:11:05.785618978Z,stop,1249425486,57631509,1234,86636000,40,1059093000,"( This means that either no one will be responsible for physical , environmental , or health damages in the case of an accident or leakage over time from waste storage , or that the government will ultimately have to cover the cost of any damages . )","['HEALTH_EFFECTS', 'ACCIDENTS/SECURITY', 'ENVIRONMENTAL_IMPACT', 'WASTE', 'ENERGY_POLICY']",3,"['ACCIDENTS/SECURITY', 'WASTE', 'COSTS']"
"The correct label is ENVIRONMENTAL_IMPACT

Let me know if you have any other text snippets you'd like me to analyze! 
",gemma2:27b,2024-09-13T03:11:06.773378211Z,stop,933118411,49109569,1224,74870000,29,762363000,"In November 2000 the world recognised nuclear power as a dirty , dangerous and unnecessary technology by refusing to give it greenhouse gas credits during the UN Climate Change talks in The Hague .","['ENVIRONMENTAL_IMPACT', 'ACCIDENTS/SECURITY']",1,['ENVIRONMENTAL_IMPACT']
"The correct label is COSTS 

Let me know if you'd like me to code any more sentences! I'm ready.",gemma2:27b,2024-09-13T03:11:07.810777747Z,stop,938523410,63363175,1195,55339000,28,733080000,Some argue against its economic viability as well .,['COSTS'],1,['COSTS']
"The correct label is COSTS 
",gemma2:27b,2024-09-13T03:11:08.194454161Z,stop,372537609,43275251,1200,50106000,8,189089000,The Jervis Bay plan eventually was dropped mainly due to economic considerations .,['COSTS'],1,['COSTS']
"The correct label is  ENERGY_POLICY 
",gemma2:27b,2024-09-13T03:11:08.673529831Z,stop,425188858,55580866,1195,54384000,11,271524000,Energy efficiency is more important than nuclear power .,['RELIABILITY'],1,['ENERGY_POLICY']
"The correct label is COSTS 
",gemma2:27b,2024-09-13T03:11:09.071980244Z,stop,343816321,55115344,1200,53813000,8,190760000,"When the utilities default on these loans , taxpayers will foot the bill .",['ENERGY_POLICY'],1,['COSTS']
"The correct label is COSTS 


Let me know if you have any other text snippets you'd like me to code!  I'm ready for more.",gemma2:27b,2024-09-13T03:11:10.178137485Z,stop,1049854975,55829411,1208,58657000,34,892242000,"Even if the cost of uranium goes up , the impact on the cost of power will be that much lower .",['COSTS'],1,['COSTS']
"The correct label is RELIABILITY 
",gemma2:27b,2024-09-13T03:11:10.629413663Z,stop,401151822,53732609,1205,58814000,10,243365000,Nuclear power plants can adjust their output as needed verses the intermittent wind or solar generated electric power .,"['RELIABILITY', 'RENEWABLES']",1,['RELIABILITY']
"The correct label is **WEAPONS**. 


Let me know if you'd like me to analyze any other text!",gemma2:27b,2024-09-13T03:11:11.54722448Z,stop,863828472,56622733,1204,60885000,27,702940000,The local fuel processing of the breeder and burner configurations eliminates the possibility of diversion during transport .,['WEAPONS'],1,['WEAPONS']
"The correct label is **PUBLIC_DEBATE** 


Let me know if you'd like me to code any other sentences!",gemma2:27b,2024-09-13T03:11:12.615862099Z,stop,971677400,54718943,1246,96193000,28,733395000,Possibly the largest hurdle of all is the fact that some wealthy and powerful interest groups have invested a great deal of time and money into building the myth that there is “ no safe dose ” of radiation because they know that the truth will enable nuclear energy to flourish at their expense in the energy supply market .,['HEALTH_EFFECTS'],1,['PUBLIC_DEBATE']
"The correct label is HEALTH_EFFECTS 
",gemma2:27b,2024-09-13T03:11:13.099984909Z,stop,471875676,58690246,1204,54935000,11,269490000,The radiation from a reactor is tiny : about as much as that from our own bodies .,['HEALTH_EFFECTS'],1,['HEALTH_EFFECTS']
"The correct label is ACCIDENTS/SECURITY 


Let me know if you have any other text snippets you'd like me to code!",gemma2:27b,2024-09-13T03:11:14.07789899Z,stop,921662547,54234251,1204,63118000,29,758573000,"However , serious safety problems continue to arise because the NRC does not adequately enforce those standards .",['ACCIDENTS/SECURITY'],1,['ACCIDENTS/SECURITY']
"The correct label is ENVIRONMENTAL_IMPACT 
",gemma2:27b,2024-09-13T03:11:14.629030141Z,stop,453123056,56751075,1206,62653000,10,244092000,"For every 22 tonnes of uranium used , one million tonnes of CO2 emissions is averted .",['ENVIRONMENTAL_IMPACT'],1,['ENVIRONMENTAL_IMPACT']
"The correct label is RELIABILITY 

Let me know if you'd like me to code any more sentences!  
",gemma2:27b,2024-09-13T03:11:15.548341657Z,stop,907933735,57170188,1206,59111000,27,702016000,"Hundreds of systems monitor , control , and support the safe operation of the reactor at each power plant .",['ACCIDENTS/SECURITY'],1,['RELIABILITY']
"The correct label is ENVIRONMENTAL_IMPACT 
",gemma2:27b,2024-09-13T03:11:16.070057613Z,stop,425804646,59756794,1223,75143000,10,244469000,"According to the Nuclear Energy Institute , the power produced by the world 's nuclear plants would normally produce 2 billion metric tons of CO2 per year if they depended on fossil fuels .","['ENVIRONMENTAL_IMPACT', 'FOSSIL_FUELS']",1,['ENVIRONMENTAL_IMPACT']
"The correct label is ENVIRONMENTAL_IMPACT 


",gemma2:27b,2024-09-13T03:11:16.535580937Z,stop,411554740,46757050,1225,76274000,10,243956000,"You can not prevent CO2 emission altogether and as long as a MSR run as a standard thermal power plant you can not prevent the release of methane , water vapor and CO2 from cooling water .",['ENVIRONMENTAL_IMPACT'],1,['ENVIRONMENTAL_IMPACT']
"The correct label is RELIABILITY 
",gemma2:27b,2024-09-13T03:11:16.986912966Z,stop,398812353,56382508,1201,55667000,10,243947000,• It leads to relative large amount of energy that produced per land area .,['RELIABILITY'],1,['RELIABILITY']
"The correct label is HEALTH_EFFECTS 


Let me know if you have any other text snippets you'd like coded! I'm ready for more.  
",gemma2:27b,2024-09-13T03:11:18.187159171Z,stop,1147094052,56260095,1248,97333000,36,950233000,"A recent book , Chernobyl : Consequences of the Catastrophe for People and the Environment , concludes that , based on records now available , some 985,000 people died between 1986 and 2004 , mainly of cancer , as a result of the Chernobyl accident .","['HEALTH_EFFECTS', 'ACCIDENTS/SECURITY', 'ENVIRONMENTAL_IMPACT']",1,['HEALTH_EFFECTS']
"The correct label is **FOSSIL_FUELS** 

Let me know if you'd like to try another example!",gemma2:27b,2024-09-13T03:11:19.209314356Z,stop,925148996,42451109,1205,63058000,28,731093000,Lower gasoline prices over the past year are likely driving greater opposition toward the use of nuclear power .,['FOSSIL_FUELS'],1,['FOSSIL_FUELS']
"The correct labels are HEALTH_EFFECTS, WASTE 
",gemma2:27b,2024-09-13T03:11:19.740424213Z,stop,519323214,45703742,1206,59655000,13,324823000,Nuclear power plants increase the risk of cancer : Every nuclear reactor churns massive amounts of radioactive waste .,"['HEALTH_EFFECTS', 'WASTE']",2,"['HEALTH_EFFECTS', 'WASTE']"
"The correct label is RELIABILITY 
",gemma2:27b,2024-09-13T03:11:20.207906477Z,stop,411792115,56602861,1222,69261000,10,243428000,"Just to maintain the current world production of nuclear power , either the oldest , creakiest plants need to be relicensed or a veritable orgy of nuclear construction needs to begin .",['RELIABILITY'],1,['RELIABILITY']
"The correct labels are: 
**ACCIDENTS/SECURITY**, **WEAPONS**, **ENVIRONMENTAL_IMPACT** 


",gemma2:27b,2024-09-13T03:11:21.1173618Z,stop,857214982,59172748,1225,75033000,26,678918000,"To others , it is an accident waiting to happen , a terrorism risk , a reckless use of technology than can permanently scar our planet , leaving vast swathes uninhabitable for thousands of years .","['ENVIRONMENTAL_IMPACT', 'ACCIDENTS/SECURITY']",3,"['ACCIDENTS/SECURITY', 'ENVIRONMENTAL_IMPACT', 'WEAPONS']"
"The correct label is RENEWABLES 
",gemma2:27b,2024-09-13T03:11:21.669869467Z,stop,453546526,56211581,1207,63542000,10,244002000,"As a result , the percentage of electricity from renewables has significantly increased in recent years , which is great .",['RENEWABLES'],1,['RENEWABLES']
"You're providing me with a great opportunity to practice my data coding skills! I can definitely help you code these sentences according to your codebook. 

Here are the labels I'd assign to each input, keeping in mind that multiple labels can apply:


**Input:** Read CND ' s summary of the German government-commissioned research that shows increases in cancer in children under five living near nuclear power stations .
**Output:** HEALTH_EFFECTS

**Input:** The accident at [ TMI-2 ] has already impaired the health and sense of well being of these individuals , as evidenced by their feelings of increased anxiety , tension and fear , a sense of helplessness and such physical disorders as skin rashes , aggravated ulcers , and skeletal and muscular problems .
**Output:** HEALTH_EFFECTS

**Input:** Let ’s not exclude clean and safe nuclear energy .
**Output:** ACCIDENTS/SECURITY 

**Input:** In the light of the twin towers atrocity this is a completely unacceptable risk .
**Output:** ACCIDENTS/SECURITY

**Input:** It remains up to nuclear and renewable energies to fill the gap .
**Output:** RENEWABLES

**Input:** [ ... ] Renewable energy , on the other hand , is the cleanest , safest and most reliable form of power generation . ""
**Output:** RENEWABLES

**Input:** The U.S. department that would be in charge of such an operation is the same one that brought us the chaotic and ineffective evacuation of the much smaller city of New Orleans during the 2005 Hurricane Katrina debacle : the Department of Homeland Security .
**Output:** ENERGY_POLICY

**Input:** Consequently , the government has to subsidize the costs .
**Output:** ENERGY_POLICY, COSTS

**Input:** “ Nuclear power is not a near-term solution to the challenge of climate change , ” writes Sharon Squassoni in the IAEA bulletin .
**Output:** ENVIRONMENTAL_IMPACT

**Input:** But nuclear energy is n't really a zero-carbon system , since you still have to manufacture power plants , mine and enrich uranium , and transport processed fuelâ €” all of which typically rely on CO2-emitting fuel sources .
**Output:** ENVIRONMENTAL_IMPACT

**Input:** Wastes are contained and managed , not released .
**Output:** WASTE

**Input:** Whenever nuclear waste is buried , risks are created for future generations , as there is no 100 % reliable way to store radioactive materials .
**Output:** WASTE

**Input:** Replacing coal to limit global warming should not be based on another toxic product .
**Output:** FOSSIL_FUELS

**Input:** End all subsidies for fossil fuels and impose a greenhouse gas fee / tax to charge polluters for the damage they have created . ""
**Output:** FOSSIL_FUELS

**Input:** One of the interesting things about modern nuclear power in the US is that few really understand how it works day to day -- including most experts who are commenting to the media on the topic .
**Output:** PUBLIC_DEBATE

**Input:** The anti-uranium movement has used a wide variety of methods to inform and involve the community .
**Output:** PUBLIC_DEBATE

**Input:** The intimate connection between nuclear power production and nuclear weapons is inescapable .
**Output:** WEAPONS

**Input:** The local fuel processing of the breeder and burner configurations eliminates the possibility of diversion during transport .
**Output:** WEAPONS

**Input:** Do we really want to invest in more fission technology , LFTR and similar , when LENR do not have these problems ?
**Output:** TECHNOLOGICAL_INNOVATION

**Input:** Even with only 0.1 % loss and a 10 day cycle something like 2 / 3 of the thorium would end up in the wast .
**Output:** TECHNOLOGICAL_INNOVATION, WASTE

**Input:** This causes utilities to operate nuclear power plants in an up and down mode rather than their normal baseload operation , making them that much harder to matter.
 **Output:** COSTS, RELIABILITY

**Input:** In 2001 the Economist , a publication with its heart firmly in the camp of “ free-market ” capitalism wrote : “ Nuclear Power , once claimed to be too cheap to meter , is now too costly to matter . ”
**Output:** COSTS

**Input:** How long can we expect supplies of Uranium and nuclear energy to last ?
**Output:** RELIABILITY

**Input:** The globe is going to be an increasingly high-energy planet ... and [ emerging markets ] are going to demand the same baseload energy that industrialized countries are used to . 
 **Output:** RELIABILITY


Let me know if you have any other text you'd like me to code!",gemma2:27b,2024-09-13T03:11:49.071199819Z,stop,27389496149,54251192,1216,63778000,995,27183714000,Failure to act could foreclose the nuclear power option in this country and make the road to clean air and energy independence in the future that much harder .,"['ENVIRONMENTAL_IMPACT', 'ENERGY_POLICY']",12,"['HEALTH_EFFECTS', 'ACCIDENTS/SECURITY', 'RENEWABLES', 'ENERGY_POLICY', 'ENVIRONMENTAL_IMPACT', 'WASTE', 'FOSSIL_FUELS', 'PUBLIC_DEBATE', 'WEAPONS', 'TECHNOLOGICAL_INNOVATION', 'COSTS', 'RELIABILITY']"
"The correct label is RENEWABLES 

Let me know if you have any other text snippets you'd like me to code! 
",gemma2:27b,2024-09-13T03:11:51.168066101Z,stop,1995084129,55697598,1221,1105947000,30,787741000,"The efficiency of the wind and solar power plants are getting higher every year and could potentially be used to relieve our need for fossil fuels , at least more than nuclear power could .","['RENEWABLES', 'FOSSIL_FUELS']",1,['RENEWABLES']
"The correct label is ACCIDENTS/SECURITY, HEALTH_EFFECTS 
",gemma2:27b,2024-09-13T03:11:51.926395219Z,stop,706273682,54209481,1269,113598000,16,406499000,"A September 2004 study by Dr. Ed Lyman of the Union of Concerned Scientists , using the NRC ’s own analysis method , found that a worst-case accident or attack at the Indian Point nuclear plant 35 miles north of New York City could cause up to 43,700 immediate fatalities and up to 518,000 long-term cancer deaths .","['HEALTH_EFFECTS', 'ACCIDENTS/SECURITY']",2,"['HEALTH_EFFECTS', 'ACCIDENTS/SECURITY']"
"The correct label is ACCIDENTS/SECURITY 


",gemma2:27b,2024-09-13T03:11:52.447443947Z,stop,467357951,60805310,1242,92783000,11,271388000,"In it we explain the essentials of nuclear reactors and radiation biology aimed at a lay public and show , among other things , that contrary to the anti-nuclear mantra , nuclear energy has the best safety record over the last several decades of any source of energy – by orders of magnitude .",['ACCIDENTS/SECURITY'],1,['ACCIDENTS/SECURITY']
"The correct label is **FOSSIL_FUELS** 

Let me know if you have any other text snippets you'd like me to code!",gemma2:27b,2024-09-13T03:11:53.523454116Z,stop,1023179173,55399262,1204,56950000,33,867068000,"However , natural gas is still a carbon-emitting technology and contributes to climate change .",['FOSSIL_FUELS'],1,['FOSSIL_FUELS']
"The correct label is ACCIDENTS/SECURITY 
",gemma2:27b,2024-09-13T03:11:54.094355874Z,stop,473006486,57021284,1200,56646000,11,271441000,"It has also exploded in Russia , the same thing happened to Japan .",['ACCIDENTS/SECURITY'],1,['ACCIDENTS/SECURITY']
"The correct label is WASTE 


Let me know if you have any other text samples you'd like coded! I'm ready when you are.",gemma2:27b,2024-09-13T03:11:55.143819122Z,stop,1036692280,54415816,1198,51765000,32,840938000,Efforts to recycle it into consumer goods threaten our health .,['HEALTH_EFFECTS'],1,['WASTE']
"You're doing a great job! It seems like you understand the codebook well. 

Here are some thoughts on your coding:

* **Consistent and Accurate:** Your label assignments are consistently accurate and align with the provided definitions.
* **Identifying Multiple Labels:** You correctly identified instances where multiple labels applied, demonstrating a good understanding of the nuanced arguments within each text.

Keep up the excellent work! Remember to always refer back to the codebook if you encounter any ambiguity.


",gemma2:27b,2024-09-13T03:11:58.087161883Z,stop,2846962198,54216621,1202,60621000,100,2688309000,"Not surprisingly , this is the same balance which the existence of nuclear weapons undermines .",['WEAPONS'],0,[]
"The correct label is ACCIDENTS/SECURITY 
",gemma2:27b,2024-09-13T03:11:58.684589132Z,stop,543329090,54712413,1238,86455000,11,271787000,Safety studies of Sellafield carried out for local authorities tell us that a direct hit by a passenger jet on the Sellafield nuclear reprocessing plant would contaminate Britain with two and a half times more radioactivity than the amount that escaped during the Chernobyl disaster5 .,"['ENVIRONMENTAL_IMPACT', 'ACCIDENTS/SECURITY']",1,['ACCIDENTS/SECURITY']
"The correct label is ENVIRONMENTAL_IMPACT  



Let me know if you have any other text you'd like me to code!",gemma2:27b,2024-09-13T03:11:59.6214161Z,stop,882184595,53409239,1226,80846000,27,705287000,"However , by 1974 sections of the Australian Labor Party ( ALP ) and the public generally were becoming concerned with the hazards of uranium mining and the impact of mining on traditional Aboriginal communities .","['ENERGY_POLICY', 'PUBLIC_DEBATE', 'ACCIDENTS/SECURITY']",1,['ENVIRONMENTAL_IMPACT']
"The correct label is RENEWABLES 
",gemma2:27b,2024-09-13T03:12:00.167636415Z,stop,447429460,58963593,1199,56034000,10,244604000,Wind farms can be up and running in less than a year .,['RENEWABLES'],1,['RENEWABLES']
"The correct label is COSTS 

",gemma2:27b,2024-09-13T03:12:00.576850395Z,stop,356236041,58612774,1204,63589000,8,189715000,"As nuclear plants are notorious for cost overruns , the higher figure is much more likely .",['COSTS'],1,['COSTS']
"The correct label is TECHNOLOGICAL_INNOVATION 

Let me know if you have any other text you'd like me to analyze!",gemma2:27b,2024-09-13T03:12:01.550850946Z,stop,922696504,53866981,1210,64806000,29,758603000,"In which time , with greener technology always under development , it could fall behind or become obsolete by the time of completion .",['COSTS'],1,['TECHNOLOGICAL_INNOVATION']
"The correct label is WASTE 


Let me explain my reasoning for this coding choice:

* **Focus on Waste:** The statement directly addresses the issue of nuclear waste by claiming that recycling fuel rods eliminates the waste problem. This centers the discussion squarely on the topic of waste management in nuclear energy.

Let me know if you have any other text snippets you'd like me to analyze!",gemma2:27b,2024-09-13T03:12:03.976221868Z,stop,2328103756,55893014,1210,67232000,79,2118651000,"Because they know that if you recycle fuel rods , you dont have a waste problem and they lose an argument against nuclear .",['WASTE'],1,['WASTE']
"The correct label is RELIABILITY 


",gemma2:27b,2024-09-13T03:12:04.456151482Z,stop,466573932,54920780,1226,81480000,10,242959000,"It is broadly accessible , there is a lot in storage , and it is believed that the supply is going to last much , much longer than that of fossil fuels that are used in the same capacity .","['RELIABILITY', 'FOSSIL_FUELS']",1,['RELIABILITY']
"The correct label is ENVIRONMENTAL_IMPACT 


",gemma2:27b,2024-09-13T03:12:04.93775561Z,stop,429655114,55660017,1234,86674000,10,243697000,"8 The direct effects on the environment of this action include release of low-level radiation , increased fog in the Harrisburg area ( caused by operation of the plant 's cooling towers ) , and the release of warm water into the Susquehanna River .",['ENVIRONMENTAL_IMPACT'],1,['ENVIRONMENTAL_IMPACT']
"The correct labels are **WASTE** and **WEAPONS**. 


",gemma2:27b,2024-09-13T03:12:05.565425534Z,stop,573377271,55918425,1212,68161000,16,405916000,"During the operation of nuclear power plants , radioactive waste is produced , which in turn can be used for the production of nuclear weapons .","['WEAPONS', 'WASTE']",2,"['WASTE', 'WEAPONS']"
"You're doing great! Here's a breakdown of your coding with some explanations, just to make sure we're on the same page:

**Accurate Codings:**

* **HEALTH_EFFECTS**:  Correct for sentences discussing increased cancer rates near nuclear plants and health impacts after accidents.

* **ACCIDENTS/SECURITY**: Spot-on for mentioning TMI-2 accident and concerns about unacceptable risks, linking it to safety and security.
* **RENEWABLES**: Perfect match when discussing renewable energy filling gaps or being described as clean, safe, and reliable.

* **ENERGY_POLICY**:  Accurate for sentences referring to government subsidies, the Department of Homeland Security's role in nuclear operations, and cost implications.
* **ENVIRONMENTAL_IMPACT**: Well-coded for statements about nuclear power not being a near-term climate solution and emissions from manufacturing and uranium processing.

* **WASTE**: Spot-on for sentences addressing waste containment, risks to future generations, and burial concerns.

* **FOSSIL_FUELS**: Correctly applied when discussing replacing coal and imposing fees on polluters.

* **PUBLIC_DEBATE**: Excellent coding for sentences about the anti-uranium movement's involvement efforts and lack of public understanding regarding nuclear power.

* **WEAPONS**: Accurate for linking nuclear power to nuclear weapons proliferation concerns.
* **TECHNOLOGICAL_INNOVATION**:  Great job identifying sentences focused on breeder reactors, alternative technologies (LENR), and thorium waste.

* **COSTS**: Correctly applied when discussing the high cost of nuclear power compared to other energy sources.

* **RELIABILITY**: Well-coded for sentences mentioning baseload operation, reliance on fossil fuel backup for renewables, and global energy demand.



Let me know if you have any questions or want to discuss any specific codings in more detail!",gemma2:27b,2024-09-13T03:12:16.309677019Z,stop,10644633668,54537149,1229,85506000,382,10417819000,"Finally , perhaps most importantly , PV & wind are unreliable and require fossil fuel ( typically natural gas ) backup for the most of the time the wind is n’t blowing & the sun is n’t shining .","['RENEWABLES', 'FOSSIL_FUELS']",12,"['HEALTH_EFFECTS', 'ACCIDENTS/SECURITY', 'RENEWABLES', 'ENERGY_POLICY', 'ENVIRONMENTAL_IMPACT', 'WASTE', 'FOSSIL_FUELS', 'PUBLIC_DEBATE', 'WEAPONS', 'TECHNOLOGICAL_INNOVATION', 'COSTS', 'RELIABILITY']"
"The correct label is COSTS 


",gemma2:27b,2024-09-13T03:12:16.725285544Z,stop,356808055,55586717,1212,68289000,8,189426000,"Also , even though the expense of setting up nuclear power plants is moderately high , the expense of running them is quite low low .",['COSTS'],1,['COSTS']
"The correct label is ENERGY_POLICY 


Let me know if you'd like me to code any more examples!",gemma2:27b,2024-09-13T03:12:17.590117825Z,stop,810015954,55073503,1202,60977000,25,649783000,Nuclear power simultaneously provides a power base for the nuclear elites while increasing state power .,['ENERGY_POLICY'],1,['ENERGY_POLICY']
"The correct labels are **HEALTH_EFFECTS** 

Let me know if you have any other sentences you'd like me to code!",gemma2:27b,2024-09-13T03:12:18.679741334Z,stop,995808361,54838766,1208,62304000,30,790305000,"We all remember the Chernobyl accident , where the harmful effects of nuclear radiation on humans can even be witnessed today .","['HEALTH_EFFECTS', 'ACCIDENTS/SECURITY']",1,['HEALTH_EFFECTS']
